timestamp,elapsed_sec,rpm,tps_pct,battery_volts,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,event_marker
1789322962.9061,-2.266,1315.0,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322962.9832,-2.189,1322.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.0603,-2.112,1332.8,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.1370,-2.035,1344.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.2170,-1.955,1357.2,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.2934,-1.879,1368.8,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.3697,-1.802,1378.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.4457,-1.726,1385.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.5304,-1.642,1389.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.6076,-1.564,1389.2,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.6847,-1.487,1385.2,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.7607,-1.411,1378.0,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.8381,-1.334,1368.0,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.9149,-1.257,1356.5,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322963.9918,-1.180,1344.2,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.0775,-1.095,1331.2,0.39,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.1548,-1.017,1466.8,1.18,13.90,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.2322,-0.940,1665.5,3.53,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.3089,-0.863,1865.5,5.49,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.3952,-0.777,2095.5,8.24,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.4725,-0.700,2305.2,10.20,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.5496,-0.622,2517.8,12.55,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.6269,-0.545,2733.2,14.51,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.7101,-0.462,2967.5,16.86,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.7866,-0.386,3183.0,19.22,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.8640,-0.308,3400.8,21.18,14.10,78.0,24.0,1,0,0,0,0,0,NONE,
1789322964.9405,-0.232,3614.0,23.53,14.10,79.0,24.0,1,0,0,0,0,0,NONE,
1789322965.0181,-0.154,3827.5,25.49,14.10,79.0,24.0,1,0,0,0,0,0,NONE,
1789322965.0956,-0.077,4037.2,27.84,14.10,79.0,24.0,1,0,0,0,0,0,NONE,
1789322965.1721,0.000,4240.8,29.80,14.10,79.0,24.0,1,1,0,0,0,0,33,>>> TRIGGER_A_FAULT_DTC
1789322965.2544,0.082,4455.8,32.16,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.3317,0.160,4654.0,34.12,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.4088,0.237,4197.5,29.41,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.4876,0.316,3998.2,27.45,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.5654,0.393,3801.2,25.49,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.6432,0.471,3604.8,23.92,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.7202,0.548,3411.8,21.96,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.7999,0.628,3214.8,20.00,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.8772,0.705,3027.2,18.04,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322965.9548,0.783,2842.8,16.08,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.0311,0.859,2665.2,14.12,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.1079,0.936,2489.8,12.16,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.1851,1.013,2316.0,10.20,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.2612,1.089,2146.8,8.24,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.3396,1.167,1973.0,6.27,14.10,79.0,24.0,1,1,0,0,0,0,33,
1789322966.4159,1.244,1803.5,4.31,14.10,79.0,24.0,1,0,0,0,0,0,NONE,
1789322966.4925,1.320,1632.0,2.35,14.10,79.0,24.0,1,0,0,0,0,0,NONE,
1789322966.5691,1.397,1457.8,0.39,13.90,79.0,24.0,1,0,0,0,0,0,NONE,
1789322966.6543,1.482,1389.0,0.39,13.90,79.0,24.0,1,0,0,0,0,0,NONE,
1789322966.7302,1.558,1389.8,0.39,13.90,79.0,24.0,1,0,0,0,0,0,NONE,
